     330.797  3.84510E-003
     331.219  3.85190E-003
     331.656  3.83460E-003
     332.094  3.87220E-003
     332.516  3.87720E-003
     332.953  3.85480E-003
     333.391  3.89020E-003
     333.828  3.88050E-003
     334.250  3.87420E-003
     334.687  3.91730E-003
     335.125  3.88860E-003
     335.547  3.92430E-003
     335.984  3.93210E-003
     336.422  3.91790E-003
     336.844  3.94050E-003
     337.281  3.95210E-003
     337.719  3.93780E-003
     338.156  3.94810E-003
     338.594  3.97500E-003
     339.016  3.96850E-003
     339.453  3.96880E-003
     339.891  3.97830E-003
     340.328  4.00220E-003
     340.766  4.00410E-003
     341.187  4.00290E-003
     341.625  4.02050E-003
     342.062  4.01540E-003
     342.500  4.00010E-003
     342.937  4.02530E-003
     343.359  4.04040E-003
     343.797  4.03010E-003
     344.234  4.05360E-003
     344.672  4.07250E-003
     345.094  4.05870E-003
     345.531  4.06130E-003
     345.969  4.08760E-003
     346.406  4.06910E-003
     346.844  4.06130E-003
     347.266  4.09540E-003
     347.703  4.09730E-003
     348.141  4.08780E-003
     348.578  4.12390E-003
     349.000  4.12130E-003
     349.437  4.10580E-003
     349.875  4.13250E-003
     350.312  4.13330E-003
     350.734  4.11500E-003
     351.172  4.14290E-003
     351.609  4.15580E-003
     352.047  4.14230E-003
     352.469  4.17030E-003
     352.906  4.18940E-003
     353.344  4.17760E-003
     353.781  4.16950E-003
     354.219  4.18480E-003
     354.656  4.20450E-003
     355.078  4.19430E-003
     355.516  4.19000E-003
     355.953  4.22170E-003
     356.391  4.22710E-003
     356.828  4.21930E-003
     357.250  4.24050E-003
     357.687  4.25980E-003
     358.125  4.23960E-003
     358.562  4.24550E-003
     358.984  4.27760E-003
     359.422  4.25850E-003
     359.937  4.28290E-003
     360.375  4.28100E-003
     360.797  4.27740E-003
     361.234  4.29670E-003
     361.672  4.31190E-003
     362.109  4.29210E-003
     362.547  4.29930E-003
     362.969  4.31810E-003
     363.406  4.33130E-003
     363.844  4.32340E-003
     364.281  4.31810E-003
     364.719  4.34980E-003
     365.156  4.36970E-003
     365.578  4.34540E-003
     366.016  4.34620E-003
     366.453  4.37410E-003
     366.891  4.37810E-003
     367.328  4.37420E-003
     367.766  4.37040E-003
     368.203  4.40050E-003
     368.625  4.40440E-003
     369.062  4.39350E-003
     369.500  4.42270E-003
     369.937  4.43510E-003
     370.359  4.41370E-003
     370.797  4.43020E-003
     371.234  4.45300E-003
     371.672  4.44400E-003
     372.109  4.42910E-003
     372.547  4.46100E-003
     372.969  4.48900E-003
     373.406  4.47190E-003
     373.844  4.46680E-003
     374.281  4.48750E-003
     374.719  4.50420E-003
     375.156  4.49250E-003
     375.578  4.48720E-003
     376.016  4.51250E-003
     376.453  4.52740E-003
     376.891  4.54060E-003
     377.328  4.52780E-003
     377.766  4.53670E-003
     378.203  4.54870E-003
     378.641  4.56300E-003
     379.078  4.55380E-003
     379.516  4.55190E-003
     379.937  4.55620E-003
     380.375  4.58120E-003
     380.812  4.60550E-003
     381.250  4.60610E-003
     381.687  4.59600E-003
     382.125  4.58760E-003
     382.562  4.61420E-003
     383.000  4.63170E-003
     383.437  4.61560E-003
     383.875  4.61420E-003
     384.312  4.62260E-003
     384.734  4.65010E-003
     385.172  4.66160E-003
     385.609  4.65810E-003
     386.047  4.64480E-003
     386.484  4.65930E-003
     386.922  4.67400E-003
     387.359  4.68960E-003
     387.797  4.68190E-003
     388.234  4.67730E-003
     388.672  4.69810E-003
     389.125  4.68970E-003
     389.562  4.71480E-003
     390.000  4.73180E-003
     390.437  4.73920E-003
     390.875  4.72860E-003
     391.312  4.71870E-003
     391.750  4.74050E-003
     392.187  4.76890E-003
     392.625  4.75090E-003
     393.047  4.74750E-003
     393.484  4.77790E-003
     393.922  4.78310E-003
     394.359  4.80660E-003
     394.797  4.78780E-003
     395.234  4.77560E-003
     395.672  4.79260E-003
     396.109  4.81390E-003
     396.547  4.81740E-003
     396.984  4.81040E-003
     397.406  4.81820E-003
     397.844  4.83980E-003
     398.281  4.82700E-003
     398.828  4.83950E-003
     399.266  4.85390E-003
     399.703  4.86580E-003
     400.141  4.85690E-003
     400.578  4.84690E-003
     401.016  4.87440E-003
     401.453  4.90240E-003
     401.891  4.89630E-003
     402.312  4.87570E-003
     402.750  4.90250E-003
     403.187  4.92590E-003
     403.625  4.90100E-003
     404.062  4.89590E-003
     404.500  4.91590E-003
     404.937  4.93840E-003
     405.359  4.94260E-003
     405.797  4.93410E-003
     406.234  4.93560E-003
     406.672  4.95710E-003
     407.109  4.96420E-003
     407.734  4.98750E-003
     408.172  4.97670E-003
     408.609  4.97620E-003
     409.031  4.98470E-003
     409.469  5.00930E-003
     409.906  5.02440E-003
     410.344  5.01130E-003
     410.781  5.00420E-003
     411.219  5.01880E-003
     411.656  5.02880E-003
     412.094  5.05160E-003
     412.531  5.04360E-003
     412.969  5.03590E-003
     413.406  5.03870E-003
     413.844  5.06810E-003
     414.281  5.09030E-003
     414.719  5.10010E-003
     415.141  5.08000E-003
     415.578  5.06170E-003
     416.016  5.08690E-003
     416.453  5.09680E-003
     416.891  5.12080E-003
     417.328  5.11980E-003
     417.766  5.12600E-003
     418.203  5.11710E-003
     418.641  5.13320E-003
     419.078  5.15170E-003
     419.516  5.15470E-003
     419.953  5.14520E-003
     420.391  5.14170E-003
     420.828  5.16400E-003
     421.266  5.17020E-003
     421.703  5.19020E-003
     422.141  5.20800E-003
     422.578  5.19080E-003
     423.000  5.19040E-003
     423.453  5.18330E-003
     423.891  5.19170E-003
     424.328  5.20900E-003
     424.766  5.24030E-003
     425.328  5.23720E-003
     425.766  5.23810E-003
     426.203  5.24000E-003
     426.641  5.23980E-003
     427.094  5.25130E-003
     427.531  5.26600E-003
     427.969  5.27590E-003
     428.406  5.29260E-003
     428.844  5.29940E-003
     429.281  5.28160E-003
     429.703  5.28740E-003
     430.141  5.29900E-003
     430.594  5.31360E-003
     431.031  5.31920E-003
     431.469  5.34310E-003
     431.906  5.34440E-003
     432.344  5.33680E-003
     432.781  5.33520E-003
     433.219  5.33260E-003
     433.656  5.36020E-003
     434.484  5.35570E-003
     434.922  5.37750E-003
     435.359  5.39230E-003
     435.797  5.40640E-003
     436.234  5.41130E-003
     436.672  5.39980E-003
     437.109  5.39880E-003
     437.562  5.40530E-003
     438.000  5.40440E-003
     438.437  5.42020E-003
     438.875  5.43550E-003
     439.312  5.45030E-003
     439.750  5.46770E-003
     440.187  5.47230E-003
     440.625  5.44330E-003
     441.047  5.44350E-003
     441.484  5.46810E-003
     441.922  5.48090E-003
     442.359  5.50720E-003
     442.812  5.50790E-003
     443.250  5.52200E-003
     443.687  5.53230E-003
     444.125  5.53160E-003
     444.578  5.53700E-003
     445.031  5.53810E-003
     445.469  5.54080E-003
     445.922  5.55110E-003
     446.375  5.56640E-003
     446.812  5.56620E-003
     447.250  5.56850E-003
     447.687  5.58680E-003
     448.125  5.59170E-003
     448.578  5.59070E-003
     449.031  5.56760E-003
     449.484  5.59500E-003
     449.922  5.62320E-003
     450.547  5.62180E-003
     450.984  5.62440E-003
     451.422  5.62450E-003
     451.859  5.63100E-003
     452.297  5.61170E-003
     452.734  5.62990E-003
     453.172  5.64360E-003
     453.609  5.65940E-003
     454.047  5.67140E-003
     454.484  5.68520E-003
     454.922  5.69500E-003
     455.375  5.69850E-003
     455.812  5.68780E-003
     456.250  5.68280E-003
     456.687  5.67790E-003
     457.125  5.68150E-003
     457.562  5.69640E-003
     458.000  5.71450E-003
     458.437  5.72720E-003
     458.875  5.73770E-003
     459.312  5.75160E-003
     459.750  5.77570E-003
     460.187  5.76410E-003
     460.625  5.76140E-003
     461.062  5.76240E-003
     461.922  5.75760E-003
     462.359  5.76710E-003
     462.797  5.77660E-003
     463.234  5.79310E-003
     463.687  5.79590E-003
     464.125  5.79300E-003
     464.562  5.80770E-003
     465.000  5.80820E-003
     465.437  5.82640E-003
     465.875  5.83350E-003
     466.312  5.84260E-003
     466.766  5.85690E-003
     467.203  5.87730E-003
     467.641  5.89150E-003
